Id,Country ,City ,Borough,Zipcode,Zone,On street,Cross street 1,Cross street 2,Community Board,Council District,Reservation Date,Franchisee Name ,Status,Pole Class,Latitude,Longitude,X Coord.,Y Coord.
4800,USA,New York,Bronx,10462,B,Radcliff Ave,Rhinelander Ave,Morris Park Ave,211,13,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8492586,-73.8582194,1023475,248717
4737,USA,New York,Bronx,10462,B,Rhinelander Ave,Wallace Ave,Barnes Ave,211,13,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8479536,-73.8640632,1021859,248239
4713,USA,New York,Bronx,10462,B,Bronxdale Ave,Van Nest Ave,Kinsella St,211,13,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8456994,-73.8587656,1023326,247420
4673,USA,New York,Bronx,10462,B,E Tremont Ave,Elm St,Unionport Rd,211,13,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8422108,-73.8565033,1023954,246150
4611,USA,New York,Bronx,10462,B,Fowler Ave,Neill Ave,Rhinelander Ave,211,13,4/4/2008,Crown Castle NG,Installed,UTILITY,40.850819,-73.8616247,1022532,249284
4260,USA,New York,Bronx,10462,B,Lydig Ave,Bogart Ave,Muliner Ave,211,13,4/10/2008,Crown Castle NG,Installed,CITY,40.8544277,-73.8611509,1022661,250599
4233,USA,New York,Bronx,10462,B,Matthews Ave,Kinsella St,Morris Park Ave,211,13,4/10/2008,Crown Castle NG,Installed,CITY,40.8454584,-73.861531,1022561,247331
21607,USA,New York,Bronx,10462,B,Bronx Park E,Brady Ave,Bronxdale Ave,227,15,7/2/2019,Crown Castle Fiber,Proposed,CITY,40.8523726,-73.8688256,1020539,249847
18774,USA,New York,Bronx,10462,B,Boston Road,Bronx Park South,East 180th Street,227,15,1/26/2018,ZenFi,Installed,CITY,40.8438734,-73.8772889,1018202,246747
13811,USA,New York,Bronx,10462,B,Boston Rd,Pelham Pkwy S,Bronx Park E,227,15,10/24/2016,Mobilitie II,Installed,CITY,40.856337,-73.8697541,1020280,251291
4556,USA,New York,Bronx,10462,B,Boston Rd,E Fordham Rd,Bronx Park E,227,15,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8560463,-73.8699571,1020224,251185
19527,USA,New York,Bronx,10462,B,White Plains Rd,Rhinelander Ave,Morris Park Ave,211,15,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8470427,-73.8666458,1021145,247906
19201,USA,New York,Bronx,10462,B,Morris Park Ave,White Plains Rd,Hunt Ave,211,15,3/26/2018,Crown Castle NG,Proposed,UTILITY,40.8453457,-73.8660203,1021319,247288
19048,USA,New York,Bronx,10462,B,White Plains Rd,Sagamore St,Rhinelander Ave,211,15,3/9/2018,ZenFi,Installed,UTILITY,40.8484955,-73.8674561,1020920,248435
18877,USA,New York,Bronx,10462,B,White Plains Rd,Rhinelander Avenue,Morris Park Avenue,211,15,1/26/2018,ZenFi,Installed,CITY,40.8474082,-73.8670679,1021028,248039
15068,USA,New York,Bronx,10462,B,Cruger Ave,Sagamore St,Bronxdale Ave,211,15,9/6/2017,Crown Castle NG,Installed,UTILITY,40.8487557,-73.8669098,1021071,248530
13285,USA,New York,Bronx,10462,B,Rhinelander Ave,Holland Ave,Hunt Ave,211,15,9/9/2016,Crown Castle NG,Installed,CITY,40.8478535,-73.8652381,1021534,248202
9939,USA,New York,Bronx,10462,B,White Plains Rd,Morris Park Ave,Van Nest Ave,211,15,6/4/2014,Crown Castle NG,Installed,UTILITY,40.8451261,-73.8659629,1021335,247208
9476,USA,New York,Bronx,10462,B,Rhinelander Ave,Wallace Ave,Holland Ave,211,15,7/26/2013,Crown Castle NG,Installed,CITY,40.8480199,-73.8643775,1021772,248263
4954,USA,New York,Bronx,10462,B,Morris Park Ave,Taylor Ave,Garfield St,211,15,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8435831,-73.8704151,1020104,246644
4719,USA,New York,Bronx,10462,B,White Plains Rd,Rhinelander Ave,Morris Park Ave,211,15,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8466366,-73.866755,1021115,247758
4280,USA,New York,Bronx,10462,B,Bronxdale Ave,Hunt Ave,Antin Pl,211,15,4/10/2008,Crown Castle NG,Installed,CITY,40.8502091,-73.8658225,1021371,249060
21269,USA,New York,Bronx,10463,C,W Kingsbridge Road,Sedgewick Avenue,Kingbridge Terrace,207,14,6/21/2019,Mobilitie I,Proposed,CITY,40.8699818,-73.9042715,1010726,256250
20141,USA,New York,Bronx,10463,C,BROOKLYNbridge Terrace,W BROOKLYNbridge Rd,Heath Ave,207,14,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8703938,-73.9046541,1010620,256400
21830,USA,New York,Bronx,10463,B,Kingsbridge Terr,W 229 St,W Kingsbridge Rd,208,14,7/22/2019,Extenet II,Proposed,UTILITY,40.8728545,-73.9030488,1011063,257297
21016,USA,New York,Bronx,10463,B,Ft. Independence St,Heath Ave,Bailey Pl,208,14,3/19/2019,Extenet II,Proposed,UTILITY,40.8795157,-73.8996146,1012010,259725
20299,USA,New York,Bronx,10463,B,Heath Ave,W 230th St,W 229th St,208,14,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8752976,-73.9033996,1010965,258187
19599,USA,New York,Bronx,10463,B,Kingsbridge Terrace,Perot Ave,Albany Crescent,208,14,8/2/2018,Crown Castle NG,Installed,UTILITY,40.877011,-73.9010503,1011614,258812
19034,USA,New York,Bronx,10463,B,W 229th St,Heath Ave,Bailey Ave,208,14,3/9/2018,ZenFi,Installed,UTILITY,40.8743894,-73.9037987,1010855,257856
19001,USA,New York,Bronx,10463,B,Sedgwick Ave,Fort Independence St,Perot St,208,14,3/6/2018,ZenFi,Installed,UTILITY,40.8783152,-73.8983941,1012348,259288
18871,USA,New York,Bronx,10463,B,Exterior Street,Broadway,West 225th Street,208,14,1/26/2018,ZenFi,Installed,CITY,40.8765242,-73.9064244,1010128,258633
15094,USA,New York,Bronx,10463,B,Bailey Ave,W 230th St,Albany Crescent,208,14,9/6/2017,Crown Castle NG,Installed,UTILITY,40.8761598,-73.9038901,1010829,258501
15020,USA,New York,Bronx,10463,B,Bailey Pl,Fort Independence St,W 234th St,208,14,5/22/2017,Mobilitie I,Installed,UTILITY,40.8813159,-73.8993225,1012090,260381
14473,USA,New York,Bronx,10463,B,W 231st St,Sedgwick Ave,Dead End,208,14,12/30/2016,Mobilitie I,Installed,UTILITY,40.8757976,-73.9007556,1011696,258370
13898,USA,New York,Bronx,10463,B,W 230th St,Bailey Ave,Major Deegan Expressway,208,14,10/24/2016,Mobilitie II,Installed,CITY,40.8762507,-73.9042227,1010737,258534
13288,USA,New York,Bronx,10463,B,W 229th St,Bailey Ave,Heath Ave,208,14,9/9/2016,Crown Castle NG,Proposed,CITY,40.874409,-73.9042217,1010738,257863
13162,USA,New York,Bronx,10463,B,Bailey Ave,W 231st St,W 233rd St,208,14,8/26/2016,Mobilitie I,Installed,UTILITY,40.8781263,-73.9021805,1011301,259218
4928,USA,New York,Bronx,10463,B,Albany Crescent,Kingsbridge Terr,Heath Ave,208,14,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8766053,-73.9016765,1011441,258664
4927,USA,New York,Bronx,10463,B,W Kingsbridge Rd,Kingsbridge Terr,Sedgwick Ave,208,14,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8703743,-73.9042781,1010724,256393
4893,USA,New York,Bronx,10463,B,Heath Ave,W 229th St,W 230th St,208,14,4/4/2008,Crown Castle NG,Installed,UTILITY,40.874672,-73.9036536,1010895,257959
4278,USA,New York,Bronx,10463,B,Exterior St,W 230th Street,W Kingsbridge Rd,208,14,4/10/2008,Crown Castle NG,Installed,CITY,40.8764718,-73.9061895,1010193,258614
23452,USA,New York,Bronx,10463,B,W 236th St,Irwin Ave,Tibbett Ave,208,11,2/7/2020,Extenet II,Proposed,UTILITY,40.8852151,-73.9045533,1010642,261800
22535,USA,New York,Bronx,10463,B,Kingsbridge Ave,W 236th St,W 237th St,208,11,9/25/2019,ZenFi,Installed,UTILITY,40.8843786,-73.9020773,1011327,261496
21829,USA,New York,Bronx,10463,B,W 238 St,Orloff Ave,Ft Independence St,208,11,7/22/2019,Extenet II,Proposed,UTILITY,40.8827146,-73.8980294,1012447,260891
21821,USA,New York,Bronx,10463,B,Cannon Pl,Giles Pl,W 238th St,208,11,7/22/2019,Mobilitie I,Proposed,UTILITY,40.8803683,-73.8985429,1012306,260036
21817,USA,New York,Bronx,10463,B,Bailey Ave,W 234th St,W238th St,208,11,7/22/2019,Mobilitie I,Proposed,UTILITY,40.8808063,-73.900325,1011813,260195
21466,USA,New York,Bronx,10463,B,Manhattan College Pkwy,W 244th St,Waldo Ave,208,11,6/28/2019,Crown Castle NG,Proposed,CITY,40.8907083,-73.9025273,1011200,263802
21420,USA,New York,Bronx,10463,B,Knolls Crescent,Kappock St,Dead End,208,11,6/25/2019,Crown Castle Solutions,Proposed,CITY,40.8789788,-73.9183507,1006829,259524
21409,USA,New York,Bronx,10463,B,W 236th St,Johnson Ave,Netherland Ave,208,11,6/25/2019,Crown Castle Solutions,Proposed,CITY,40.8866246,-73.9098387,1009180,262312
21407,USA,New York,Bronx,10463,B,Van Cortland Park S,Dickinson Ave,Saxon Ave,208,11,6/25/2019,Crown Castle Solutions,Proposed,CITY,40.8842586,-73.887825,1015268,261457
21405,USA,New York,Bronx,10463,B,W 231st St,Broadway,Major Deegan Expwy,208,11,6/25/2019,Crown Castle Solutions,Approved,CITY,40.8787376,-73.9044975,1010660,259440
21130,USA,New York,Bronx,10463,B,Cannon Pl,Giles Pl,W 238th St,208,11,6/6/2019,ZenFi,Installed,UTILITY,40.8799618,-73.8981819,1012406,259888
20434,USA,New York,Bronx,10463,B,W236 St,Riverdale Ave,Cambridge Ave,208,11,10/24/2018,Extenet II,Approved,UTILITY,40.8864689,-73.9072893,1009885,262256
20378,USA,New York,Bronx,10463,B,Corlear Ave,W230th St,W231st St,208,11,9/13/2018,Extenet II,Installed,UTILITY,40.8793942,-73.9087131,1009494,259678
20373,USA,New York,Bronx,10463,B,Palisade Ave,Independence Ave,Henry Hudson Br,208,11,9/13/2018,Extenet II,Approved,UTILITY,40.8794086,-73.9206935,1006181,259680
20296,USA,New York,Bronx,10463,B,W 240th St,Dash Pl,Greystone Ave,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8883354,-73.9040642,1010776,262937
20217,USA,New York,Bronx,10463,B,Oxford Ave,Johnson Ave,Tulfan Terrace,208,11,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8878453,-73.9089365,1009429,262757
20172,USA,New York,Bronx,10463,B,Arlington Ave,W 232nd St,W 231st St,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8835583,-73.912812,1008359,261194
20171,USA,New York,Bronx,10463,B,Irwin Ave,W 234th St,W 236th St,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8839072,-73.9061898,1010190,261323
20170,USA,New York,Bronx,10463,B,W 236th St,Corlear Ave,Kingsbridge Ave,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8841186,-73.9029311,1011091,261401
20166,USA,New York,Bronx,10463,B,W 238th St,Sedgwick Ave,Cannon Pl,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8820547,-73.8967032,1012814,260651
20159,USA,New York,Bronx,10463,B,W 232nd St,Irwin Ave,Tibbett Ave,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8823085,-73.9079713,1009698,260740
20154,USA,New York,Bronx,10463,B,Johnson Ave,Kappock St,Independence Ave,208,11,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8766569,-73.9185561,1006773,258678
19535,USA,New York,Bronx,10463,B,W 231st St,Corlear Av,Kingsbridge Ave,208,11,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8802631,-73.9072473,1009899,259995
19205,USA,New York,Bronx,10463,B,Orloff Ave,Cannon Pl,Cannon Pl,208,11,3/26/2018,Crown Castle NG,Approved,UTILITY,40.8843103,-73.8960885,1012983,261473
19204,USA,New York,Bronx,10463,B,Kappock St,Netherland Ave,Johnson Ave,208,11,3/26/2018,Crown Castle NG,Proposed,UTILITY,40.8784482,-73.917158,1007159,259331
19196,USA,New York,Bronx,10463,B,W 238th St,Bailey Ave,Orloff Ave,208,11,3/23/2018,Crown Castle NG,Proposed,UTILITY,40.8834664,-73.8977895,1012513,261165
19039,USA,New York,Bronx,10463,B,Fort Independence St,Orloff Ave,Bailey Ave,208,11,3/9/2018,ZenFi,Installed,UTILITY,40.8825198,-73.8981309,1012419,260820
18875,USA,New York,Bronx,10463,B,West 238th Street,Putnam Avenue West,Bailey Avenue,208,11,1/26/2018,ZenFi,Approved,CITY,40.8844912,-73.8989235,1012199,261538
18541,USA,New York,Bronx,10463,B,W 242nd St,Manhattan College Pkwy,Broadway,208,11,1/18/2018,ExteNet I,Installed,CITY,40.8896545,-73.8995631,1012020,263419
18540,USA,New York,Bronx,10463,B,Van Cortlandt Park S,Median of Maj Deegan Expwy On Ramp,Putnam Ave W,208,11,1/18/2018,ExteNet I,Installed,CITY,40.885936,-73.8970878,1012706,262065
16187,USA,New York,Bronx,10463,B,W 235th St,Arlington Ave,Henry Hudson Pkwy E,208,11,12/2/2017,Crown Castle Solutions,Installed,CITY,40.8860828,-73.9119335,1008601,262114
15095,USA,New York,Bronx,10463,B,W 238th St,Irwin Ave,Dead End,208,11,9/6/2017,Crown Castle NG,Installed,UTILITY,40.8865534,-73.9032892,1010991,262288
15075,USA,New York,Bronx,10463,B,Johnson Ave,W 231st St,W 230th St,208,11,9/6/2017,Crown Castle NG,Installed,UTILITY,40.8817621,-73.9112557,1008790,260540
15019,USA,New York,Bronx,10463,B,Fort Independence St,Giles Pl,Fort Independence St,208,11,5/22/2017,Mobilitie I,Proposed,UTILITY,40.8786147,-73.8987589,1012247,259397
15018,USA,New York,Bronx,10463,B,W 227th St,Fairfield Ave,Henry Hudson Pkwy E,208,11,5/22/2017,Mobilitie I,Installed,UTILITY,40.8809014,-73.9163739,1007375,260225
14250,USA,New York,Bronx,10463,B,Henry Hudson Parkway,W 231st St,W 227th St,208,11,10/24/2016,Mobilitie II,Installed,CITY,40.8835165,-73.9156545,1007573,261178
13155,USA,New York,Bronx,10463,B,Van Cortlandt Ave W,Orloff Ave,Sedgwick Ave,208,11,8/26/2016,Mobilitie I,Installed,UTILITY,40.8835665,-73.8931676,1013791,261203
13125,USA,New York,Bronx,10463,B,Palisade Ave,Kappock St,Independence Ave,208,11,8/25/2016,Mobilitie I,Installed,UTILITY,40.8819396,-73.9212944,1006014,260602
12512,USA,New York,Bronx,10463,B,Sedgwick Ave,Dickinson ave,Saxon Ave,208,11,8/10/2016,Mobilitie I,Installed,CITY,40.8826237,-73.8887536,1015012,260861
10533,USA,New York,Bronx,10463,B,235th st,Cambridge Ave,Oxford Ave,208,11,1/30/2015,Crown Castle NG,Installed,CITY,40.8853937,-73.9082094,1009631,261864
5691,USA,New York,Bronx,10463,B,Johnson Ave,Oxford Ave,W 236th St,208,11,6/24/2008,Crown Castle NG,Installed,UTILITY,40.8879363,-73.9094644,1009283,262790
5158,USA,New York,Bronx,10463,B,Blackstone Ave,W 239th St,W 238th St,208,11,5/9/2008,Crown Castle NG,Installed,CITY,40.8895545,-73.91156,1008703,263379
5157,USA,New York,Bronx,10463,B,Independence Ave,W 237th St,W 236th St,208,11,5/9/2008,Crown Castle NG,Installed,CITY,40.8881668,-73.9130048,1008304,262873
5153,USA,New York,Bronx,10463,B,Manhattan College Pkwy,W 242nd St,Waldo Ave,208,11,5/9/2008,Crown Castle NG,Installed,CITY,40.888846,-73.9009748,1011630,263124
4933,USA,New York,Bronx,10463,B,Kappock St,Palisade Ave,Independence Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8824273,-73.9200932,1006346,260780
4930,USA,New York,Bronx,10463,B,Waldo Ave,W 238th St,Dash Pl,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8871085,-73.9040443,1010782,262490
4912,USA,New York,Bronx,10463,B,W 227th St,Arlington Ave,Netherland Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8800579,-73.9152611,1007683,259918
4907,USA,New York,Bronx,10463,B,W234th St,Broadway,Putnam Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8812303,-73.9019011,1011377,260349
4875,USA,New York,Bronx,10463,B,Netherland Ave,W 231st St,W 230th St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8822789,-73.9122278,1008521,260728
4843,USA,New York,Bronx,10463,B,W 238th St,Bailey Ave,Orloff Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8836667,-73.8977241,1012531,261238
4784,USA,New York,Bronx,10463,B,Cambridge Ave,W 235th St,W 232nd St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8852097,-73.9081084,1009659,261797
4761,USA,New York,Bronx,10463,B,Orloff Ave,Cannon Pl,W 238th St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8844609,-73.8957266,1013083,261528
4724,USA,New York,Bronx,10463,B,Ft Independence St,Giles Pl,Sedgwick Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8785951,-73.8984226,1012340,259390
4698,USA,New York,Bronx,10463,B,Sedgwick Ave,W 238th St,Stevenson Pl,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8819144,-73.8964213,1012892,260600
4658,USA,New York,Bronx,10463,B,Riverdale Ave,W 230th St,W 231st St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8803177,-73.9103319,1009046,260014
4651,USA,New York,Bronx,10463,B,W 231st St,Independence Ave,Palisade Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8840884,-73.9169666,1007210,261386
4645,USA,New York,Bronx,10463,B,Kingsbridge Ave,W 236th St,W 234th St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8836904,-73.9028594,1011111,261245
4624,USA,New York,Bronx,10463,B,Arlington Ave,W 232nd St,W 231st St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8837998,-73.9126959,1008391,261282
4623,USA,New York,Bronx,10463,B,Irwin Ave,W 234th St,W 232nd St,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8837236,-73.9065807,1010082,261256
4605,USA,New York,Bronx,10463,B,Johnson Ave,Kappock St,Edsall Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8766649,-73.9183029,1006843,258681
4586,USA,New York,Bronx,10463,B,Kappock St,Netherland Ave,Johnson Ave,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8786457,-73.9169697,1007211,259403
4583,USA,New York,Bronx,10463,B,Kingsbridge Ave,W 231st St,Naples Terr,208,11,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8798645,-73.9064234,1010127,259850
4286,USA,New York,Bronx,10463,B,Sedgwick Ave,Van Cortlandt Ave W,Stevenson Pl,208,11,4/10/2008,Crown Castle NG,Installed,CITY,40.8825863,-73.8928148,1013889,260846
4274,USA,New York,Bronx,10463,B,W 236th St,Netherland Ave,Johnson Ave,208,11,4/10/2008,Crown Castle NG,Installed,CITY,40.8866826,-73.9103124,1009049,262333
4273,USA,New York,Bronx,10463,B,W 231st St,Albany Crescent,Broadway,208,11,4/10/2008,Crown Castle NG,Installed,CITY,40.8787235,-73.9040962,1010771,259435
4282,USA,New York,Bronx,10463,C,W 225th St,Broadway,Exterior St,207,10,4/10/2008,Crown Castle NG,Installed,CITY,40.8738637,-73.9088002,1009472,257663
15218,USA,New York,Bronx,10463,B,W 225th Street,Jacobus Place,Marble Hill Avenue,208,10,11/22/2017,Mobilitie I,Installed,CITY,40.8750548,-73.9121108,1008556,258096
13804,USA,New York,Bronx,10463,B,W 225th St,Exterior St,Broadway,208,10,10/24/2016,Mobilitie II,Installed,CITY,40.8737671,-73.9081025,1009665,257628
13803,USA,New York,Bronx,10463,B,Terrace View Ave,Adrian Ave,Teunissen Pl,208,10,10/24/2016,Mobilitie II,Installed,CITY,40.8779766,-73.9105122,1008997,259161
10889,USA,New York,Bronx,10463,B,Broadway,W 228th Street,W 230th Street,208,10,9/2/2015,Mobilitie I,Installed,CITY,40.8759763,-73.9076908,1009778,258433
5034,USA,New York,Bronx,10463,B,W 227th St,Marble Hill Ave,Van Corlear Pl,208,10,5/9/2008,Crown Castle NG,Installed,CITY,40.8765487,-73.9095812,1009255,258641
4283,USA,New York,Bronx,10463,B,W 225th St,Jacobus Pl,Adrian Ave,208,10,4/10/2008,Crown Castle NG,Installed,CITY,40.8750165,-73.9123856,1008480,258082
19053,USA,New York,Bronx,10464,B,Park Drive,Oak Lane,Edgemere St,212,13,3/9/2018,ZenFi,Installed,UTILITY,40.8867109,-73.8076809,1037427,262389
4840,USA,New York,Bronx,10464,B,Park Dr,Oak Ln,Ridge Pl,212,13,4/4/2008,Crown Castle NG,Installed,UTILITY,40.8868159,-73.8080784,1037317,262427
21825,USA,New York,Bronx,10464,B,City Island Ave,Fordham St,Fordham St,210,13,7/22/2019,Crown Castle NG,Approved,UTILITY,40.8472929,-73.7866215,1043285,248041
20293,USA,New York,Bronx,10464,B,City Island Ave,Earley St,Pell Pl,210,13,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8430902,-73.7848314,1043784,246511
20292,USA,New York,Bronx,10464,B,City Island Ave,Pilot St,Reynolds St,210,13,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8415136,-73.7842258,1043953,245937
20291,USA,New York,Bronx,10464,B,City Island Ave,Horton St,Rochelle St,210,13,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8392422,-73.7833983,1044184,245110
20290,USA,New York,Bronx,10464,B,Minieford Ave,Cross St,Kilroe St,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8540775,-73.789412,1042507,250511
19293,USA,New York,Bronx,10464,B,Minnifeford Ave,Minnieford Ave,Terrace St,210,13,4/16/2018,Mobilitie I,Installed,UTILITY,40.8574938,-73.7904351,1042221,251755
18613,USA,New York,Bronx,10464,B,City Island Ave,Pilot St,Marine St,210,13,1/16/2018,Crown Castle NG,Installed,UTILITY,40.841157,-73.7843281,1043925,245807
18556,USA,New York,Bronx,10464,B,City Island Ave,Island Bridge,Bridge St,210,13,1/18/2018,ExteNet I,Proposed,CITY,40.8557255,-73.7915902,1041903,251110
18129,USA,New York,Bronx,10464,B,Minnieford Ave,Sutherland St,Kilroe St,210,13,12/29/2017,Crown Castle NG,Installed,UTILITY,40.8558336,-73.7906464,1042164,251150
18128,USA,New York,Bronx,10464,B,City Island Ave,Bay St,Fordham St,210,13,12/29/2017,Crown Castle NG,Proposed,UTILITY,40.8475895,-73.7867253,1043256,248149
16616,USA,New York,Bronx,10464,B,Rochelle St,City Island Ave,Dead End,210,13,11/28/2017,Crown Castle NG,Approved,UTILITY,40.8388224,-73.7835189,1044151,244957
15540,USA,New York,Bronx,10464,B,Minnieford Ave,Cross St,Kilroe St,210,13,11/2/2017,Crown Castle NG,Installed,UTILITY,40.8536405,-73.7890917,1042596,250352
15539,USA,New York,Bronx,10464,B,Bowne St,City Island Ave,Minnieford Ave,210,13,11/2/2017,Crown Castle NG,Installed,UTILITY,40.8509016,-73.787781,1042961,249355
15538,USA,New York,Bronx,10464,B,City Island Ave,Schofield St,Centre St,210,13,11/2/2017,Crown Castle NG,Proposed,UTILITY,40.8451363,-73.7855549,1043582,247256
15537,USA,New York,Bronx,10464,B,City Island Ave,Winters St,Earley St,210,13,11/2/2017,Crown Castle NG,Approved,UTILITY,40.8434559,-73.7852025,1043681,246644
23236,USA,New York,Bronx,10465,B,Schurz Ave,Maple Ave,Throgs Neck Blvd,210,13,1/22/2020,ZenFi,Approved,UTILITY,40.8152279,-73.8111064,1036536,236343
21836,USA,New York,Bronx,10465,B,Spencer Dr,Staduim Ave,Lucerne St,210,13,7/22/2019,Extenet II,Proposed,UTILITY,40.8424753,-73.8200464,1034041,246265
21720,USA,New York,Bronx,10465,B,Bruckner Blvd,Waterbury Avenue,Baisley Avenue,210,13,7/10/2019,Mobilitie II,Proposed,CITY,40.8386553,-73.8258174,1032447,244870
21416,USA,New York,Bronx,10465,B,Dewey Ave,Balcom Ave,Swinton Ave,210,13,6/25/2019,Crown Castle Solutions,Approved,CITY,40.8202234,-73.8250745,1032666,238155
20279,USA,New York,Bronx,10465,B,Pennyfield Ave,Alan Pl,Erben Ave,210,13,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8094669,-73.8029913,1038787,234249
20278,USA,New York,Bronx,10465,B,Huntington Ave,Lawton Ave,Harding Ave,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8157137,-73.8214447,1033674,236514
20251,USA,New York,Bronx,10465,B,E Tremont Ave,Milton Pl,Lawron Ave,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8169484,-73.815921,1035202,236967
20250,USA,New York,Bronx,10465,B,Pennyfield Ave,Hatting Pl,Glennon Pl,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8139673,-73.807324,1037584,235886
20249,USA,New York,Bronx,10465,B,Robinson Ave,Harding Ave,Schurz Ave,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8130845,-73.825198,1032637,235554
20095,USA,New York,Bronx,10465,B,Bayview Ave,Watt Ave,Ampere Ave,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8473291,-73.8172574,1034809,248035
20091,USA,New York,Bronx,10465,B,Robertson Pl,Griswold Ave,Ampere Ave,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8448158,-73.8230906,1033197,247116
20089,USA,New York,Bronx,10465,B,Griswold Ave,Research Ave,Radio Dr,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8444009,-73.8192967,1034247,246967
20084,USA,New York,Bronx,10465,B,Bruckner Blvd,Jarvis Ave,Coddington Ave,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8428442,-73.8261643,1032348,246396
20080,USA,New York,Bronx,10465,B,Reed Pl,Country Club Rd,Spencer Dr,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8413596,-73.8191676,1034285,245859
20076,USA,New York,Bronx,10465,B,Throgmorton Ave,Otis Ave,Fairmount Ave,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8350999,-73.8215697,1033625,243577
20074,USA,New York,Bronx,10465,B,Mac Donough Pl,Rawlins Ave,Connell Pl,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8398067,-73.8249398,1032689,245290
20073,USA,New York,Bronx,10465,B,Lohengrin Pl,Rawlins Ave,Parsifal Pl,210,13,8/2/2018,Crown Castle NG,Proposed,UTILITY,40.8384717,-73.8206608,1033874,244806
20069,USA,New York,Bronx,10465,B,Dean Ave,Layton Ave,Barkley Ave,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.835462,-73.8179369,1034630,243711
20061,USA,New York,Bronx,10465,B,Barkley Ave,Throgs Neck Expy,Hollywood Ave,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8326812,-73.8229783,1033237,242695
20060,USA,New York,Bronx,10465,B,Wilcox Ave,Lafayette Ave,Philip Ave,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8325591,-73.8185953,1034450,242653
20057,USA,New York,Bronx,10465,B,Bruckner Blvd,Swinton Ave,Brinsmade Ave,210,13,8/2/2018,Crown Castle NG,Approved,UTILITY,40.8309645,-73.8312977,1030936,242065
20052,USA,New York,Bronx,10465,B,Wilcox Ave,Philip Ave,Randall Ave,210,13,8/2/2018,Crown Castle NG,Installed,UTILITY,40.8304868,-73.8168484,1034935,241899
