Id,Reservation Date,Franchisee Name ,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zone,On street,Cross street 1,Cross street 2,Zipcode,Community Board,Council District
11519,03/09/2016,Mobilitie I,Installed,CITY,Brooklyn,1006213.0,189424,40.6865746,-73.9208074,B,HOWARD AVE,JEFFERSON AVE,Hancock St.,11221,303,41
21928,08/14/2019,ExteNet I,Approved,CITY,Brooklyn,1007471.0,190966,40.6908038,-73.9162661,B,Evergreen Ave,Putnam St,Madison St,11221,304,37
21927,08/14/2019,ExteNet I,Approved,CITY,Brooklyn,1007301.0,191930,40.6934502,-73.9168758,B,Central Ave,Palmetto St,Wilson Ave,11221,304,37
21926,08/14/2019,ExteNet I,Approved,CITY,Brooklyn,1005309.0,193629,40.6981186,-73.9240539,B,Stockholm St,Myrtle Ave,Central Ave,11221,304,37
16945,01/20/2018,Mobilitie II,Installed,CITY,Brooklyn,1007902.0,191426,40.6920653,-73.9147103,B,Central Avenue,Putnam Avenue,Cornelia Street,11221,304,37
15973,12/21/2017,Crown Castle NG,Proposed,CITY,Brooklyn,1007915.0,190584,40.6897541,-73.9146664,B,Evergreen Ave,Jefferson Ave,Hancock St,11221,304,37
14917,05/04/2017,Crown Castle NG,Installed,CITY,Brooklyn,1006154.0,194409,40.7002574,-73.921004,B,Knickerbocker Ave,Stanhope St,Stockholm St,11221,304,37
14685,04/27/2017,Mobilitie I,Installed,CITY,Brooklyn,1008745.0,191689,40.6927849,-73.9116695,B,Wilson Avenue,Jefferson Avenue,Hancock St,11221,304,37
12336,08/10/2016,Mobilitie I,Installed,CITY,Brooklyn,1008712.0,190875,40.6905507,-73.9117915,B,Central Ave,Weirfield St,Hancock St,11221,304,37
8634,11/22/2011,Crown Castle NG,Installed,CITY,Brooklyn,1004896.0,193720,40.6983693,-73.925543,B,Central Ave,Cedar St,Hart St,11221,304,37
22337,08/31/2019,Mobilitie II,Approved,CITY,Brooklyn,1003602.0,192082,40.6938763,-73.9302143,B,Dekalb Avenue,Broadway,Malcolm X Blvd,11221,303,36
22336,08/31/2019,Mobilitie II,Proposed,CITY,Brooklyn,1003835.0,188852,40.6850102,-73.9293835,B,Malcolm X Blvd,Hancock Street,Jefferson Avenue,11221,303,36
22335,08/31/2019,Mobilitie II,Approved,CITY,Brooklyn,1001814.0,191209,40.6914838,-73.9366644,B,Lewis Avenue,Lafayette Avenue,Van Buren Street,11221,303,36
22290,08/31/2019,Mobilitie II,Approved,CITY,Brooklyn,1001082.0,190280,40.6889354,-73.9393063,B,Marcus Garvey Blvd,Lexington Avenue,Quincy Street,11221,303,36
21883,08/10/2019,Mobilitie I,Approved,CITY,Brooklyn,1000296.0,190161,40.6886102,-73.9421408,B,Throop Avenue,Lexington Avenue,Quincy Street,11221,303,36
17597,12/31/2017,Crown Castle Fiber,Approved,CITY,Brooklyn,1003753.0,189115,40.6857322,-73.9296784,B,Malcolm X Blvd,Jefferson Ave,Putnam Ave,11221,303,36
